Sensor,X,Y,Z
0,186.04688,75.90625,4.609375
4,63.667107,,
1,-33.915695,18.418444,
3,0,,
2,0.766,-9.692,-2.298
0,186.15625,75.828125,4.546875
4,64.36438,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.336
0,186.39063,75.34375,4.828125
4,61.566185,,
1,-33.915695,18.418444,
3,0,,
2,0.842,-9.692,-2.375
0,186.28125,75.71875,4.65625
4,61.839043,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.375
0,186.21875,75.75,4.59375
4,61.48885,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.336
0,186.54688,75.484375,4.71875
4,63.64683,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.375
0,186.17188,75.796875,4.59375
4,64.0385,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.336
0,186.35938,75.984375,4.609375
4,66.314026,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.26
0,186.48438,75.625,4.671875
4,63.111637,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.653,-2.298
0,186.03125,75.890625,4.609375
4,63.542255,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.336
0,186.125,76.109375,4.5625
4,64.91321,,
1,-33.915695,18.418444,
3,0,,
2,0.766,-9.692,-2.221
0,186.0625,75.8125,4.546875
4,65.569534,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.298
0,186.03125,75.734375,4.609375
4,61.320858,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.26
0,186.14063,76.109375,4.5625
4,62.43646,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.221
0,186.15625,76.15625,4.609375
4,63.8982,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.298
0,186.39063,75.734375,4.609375
4,60.62741,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.298
0,186.10938,75.953125,4.609375
4,64.31115,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.26
0,186.15625,76.15625,4.5625
4,61.09236,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.26
0,186.5625,76,4.609375
4,66.03481,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.221
0,186.70313,75.9375,4.59375
4,64.05238,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.298
0,185.90625,75.71875,4.65625
4,64.04798,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.336
0,186.03125,76.046875,4.609375
4,62.711502,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.298
0,185.98438,76,4.609375
4,61.949425,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.298
0,186.15625,75.546875,4.65625
4,64.12473,,
1,-33.915695,18.418444,
3,0,,
2,0.842,-9.653,-2.375
0,185.8125,75.859375,4.546875
4,63.919014,,
1,-33.915695,18.418444,
3,0,,
2,0.766,-9.692,-2.26
0,186.14063,75.984375,4.609375
4,63.013145,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.298
0,185.98438,75.4375,4.65625
4,62.434017,,
1,-33.915695,18.418444,
3,0,,
2,0.766,-9.692,-2.413
0,185.875,75.921875,4.5
4,62.436954,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.298
0,186.125,76.140625,4.609375
4,62.924465,,
1,-33.915695,18.418444,
3,0,,
2,0.766,-9.73,-2.26
0,186.25,76.1875,4.65625
4,63.01064,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.26
0,186.54688,75.671875,4.828125
4,61.303738,,
1,-33.915695,18.418444,
3,0,,
2,0.842,-9.692,-2.336
0,185.98438,76.109375,4.609375
4,62.890472,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.221
0,186.01563,76.234375,4.59375
4,61.174797,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.183
0,185.90625,76.25,4.59375
4,62.70986,,
1,-33.915695,18.418444,
3,0,,
2,0.842,-9.692,-2.221
0,185.92188,76.03125,4.65625
4,66.11945,,
1,-33.915695,18.418444,
3,0,,
2,0.842,-9.73,-2.26
0,186.0625,76.234375,4.65625
4,62.39727,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.183
0,185.95313,76.375,4.65625
4,63.63422,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.221
0,186.14063,75.953125,4.765625
4,61.397953,,
1,-33.915695,18.418444,
3,0,,
2,0.842,-9.692,-2.26
0,186.17188,76.046875,4.703125
4,63.03377,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.26
0,186.70313,76.34375,4.59375
4,62.230873,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.221
0,186.9375,76.21875,4.65625
4,61.99809,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.221
0,186.48438,75.859375,4.71875
4,63.602936,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.183
0,186.46875,76.421875,4.65625
4,64.06076,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.73,-2.221
0,186.0625,76.5,4.59375
4,66.85497,,
1,-33.915695,18.418444,
3,0,,
2,0.804,-9.692,-2.26
0,187.39063,77.609375,5.546875
4,65.283264,,
1,-33.915695,18.418444,
3,0,,
2,0.766,-10.113,-1.57
0,188.5,74.375,7.390625
4,66.42568,,
1,-33.915695,18.418444,
3,0,,
2,1.34,-9.5,-2.183
0,190.07813,76.359375,8.78125
4,65.66086,,
1,-33.915695,18.418444,
3,0,,
2,1.608,-9.5,-1.762
0,191.79688,75.390625,10.625
4,64.63647,,
1,-33.915695,18.418444,
3,0,,
2,1.723,-9.845,-1.608
0,192.34375,74.875,11.171875
4,65.61596,,
1,-33.915695,18.418444,
3,0,,
2,1.877,-9.653,-1.762
0,191.89063,75.640625,10.78125
4,64.70249,,
1,-33.915695,18.418444,
3,0,,
2,1.838,-9.73,-1.57
0,192.54688,74.96875,11.296875
4,70.097305,,
1,-33.915695,18.418444,
3,0,,
2,1.953,-9.768,-1.685
0,203.98438,64.65625,20.9375
4,64.36071,,
1,-33.915695,18.418444,
3,0,,
2,3.562,-8.772,-3.294
0,198.32813,69.375,16.453125
4,62.916817,,
1,-33.915695,18.418444,
3,0,,
2,2.528,-9.692,-1.762
0,196.73438,71.234375,14.734375
4,63.665676,,
1,-33.915695,18.418444,
3,0,,
2,2.375,-9.577,-1.953
0,209,62.65625,24
4,70.31927,,
1,-33.915695,18.418444,
3,0,,
2,6.359,-7.393,-2.49
0,216.04688,59.890625,30
4,77.87279,,
1,-33.915695,18.418444,
3,0,,
2,5.669,-8.772,-0.612
0,198.57813,74.359375,14.1875
4,64.12798,,
1,-33.915695,18.418444,
3,0,,
2,2.796,-10.036,-0.229
0,215.09375,62.40625,27.5625
4,64.484375,,
1,-33.915695,18.418444,
3,0,,
2,5.631,-9.04,0.114
0,216.8125,60.8125,29.140625
4,65.24968,,
1,-33.915695,18.418444,
3,0,,
2,4.673,-9.04,-0.114
0,194.46875,77,10.0625
4,65.53114,,
1,-33.915695,18.418444,
3,0,,
2,1.57,-9.308,-1.608
0,203.59375,71.53125,17.5
4,62.431538,,
1,-33.915695,18.418444,
3,0,,
2,3.409,-9.653,-0.459
0,190.45313,73.015625,5.328125
4,68.04756,,
1,-33.915695,18.418444,
3,0,,
2,0.383,-9.883,-1.57
0,194.42188,75.1875,10.265625
4,68.451996,,
1,-33.915695,18.418444,
3,0,,
2,1.915,-9.768,-1.915
0,193.54688,67.984375,13.625
4,64.487495,,
1,-33.915695,18.418444,
3,0,,
2,1.149,-9.5,-2.604
0,186.125,81.921875,3.640625
4,65.72005,,
1,-33.915695,18.418444,
3,0,,
2,0.957,-10.228,-1.455
0,197.54688,69.140625,10.859375
4,64.16269,,
1,-33.915695,18.418444,
3,0,,
2,0.689,-9.347,-2.949
0,200.17188,74.578125,12.6875
4,62.958782,,
1,-33.915695,18.418444,
3,0,,
2,3.639,-9.232,-1.685
0,192.64063,77.71875,7.859375
4,64.23804,,
1,-33.915695,18.418444,
3,0,,
2,2.528,-9.883,-2.873
0,189.8125,82.5625,7.1875
4,62.856678,,
1,-33.915695,18.418444,
3,0,,
2,0,-10.075,-1.187
0,184.98438,76.546875,2.046875
4,66.27404,,
1,-33.915695,18.418444,
3,0,,
2,2.604,-10.381,-2.298
0,194.96875,69.71875,13.140625
4,64.743324,,
1,-33.915695,18.418444,
3,0,,
2,0.421,-8.542,-1.723
0,188.79688,77.140625,6.453125
4,65.112816,,
1,-33.915695,18.418444,
3,0,,
2,3.332,-8.81,-0.957
0,190.46875,79.90625,7.625
4,68.852295,,
1,-33.915695,18.418444,
3,0,,
2,1.034,-10.458,-3.677
0,183.40625,70.671875,0.359375
4,65.46629,,
1,-33.915695,18.418444,
3,0,,
2,1.302,-10.19,-0.881
0,183.85938,67.46875,0.515625
4,65.24944,,
1,-33.915695,18.418444,
3,0,,
2,-0.229,-11.722,-3.409
0,193.67188,72.703125,10.546875
4,65.998695,,
1,-33.915695,18.418444,
3,0,,
2,-0.804,-8.772,-1.685
0,186.75,76.453125,3.515625
4,64.27957,,
1,-33.915695,18.418444,
3,0,,
2,2.681,-6.052,-2.183
0,182.90625,76.8125,-0.953125
4,68.30485,,
1,-33.915695,18.418444,
3,0,,
2,4.022,-9.002,-0.689
0,191.07813,78.78125,7.640625
4,70.972046,,
1,-33.915695,18.418444,
3,0,,
2,-3.562,-14.978,-4.903
0,185.73438,77.015625,2.40625
4,64.27135,,
1,-33.915695,18.418444,
3,0,,
2,1.11,-8.542,-1.072
0,183.01563,76.078125,-0.09375
4,64.176,,
1,-33.915695,18.418444,
3,0,,
2,1.149,-5.554,-1.149
0,179.60938,72.296875,-3.40625
4,63.591183,,
1,-33.915695,18.418444,
3,0,,
2,3.064,-10.803,-0.766
0,178.21875,70.90625,-4.046875
4,65.608894,,
1,-33.915695,18.418444,
3,0,,
2,2.145,-12.45,-3.907
0,192.60938,72.9375,10.46875
4,65.463585,,
1,-33.915695,18.418444,
3,0,,
2,-2.413,-9.079,-2.49
0,186.375,77.4375,4.671875
4,69.05931,,
1,-33.915695,18.418444,
3,0,,
2,2.643,-9.347,-4.941
0,187.4375,78.171875,5.8125
4,64.1457,,
1,-33.915695,18.418444,
3,0,,
2,-0.957,-13.139,-1.685
0,194.04688,73.75,13.109375
4,64.60945,,
1,-33.915695,18.418444,
3,0,,
2,0.344,-11.607,-2.03
0,180.10938,75.328125,-0.53125
4,61.55037,,
1,-33.915695,18.418444,
3,0,,
2,1.57,-5.133,-0.229
0,182.85938,72.84375,2.171875
4,62.61731,,
1,-33.915695,18.418444,
3,0,,
2,1.034,-9.577,-0.574
0,182.32813,73.171875,1.578125
4,67.56054,,
1,-33.915695,18.418444,
3,0,,
2,2.26,-12.45,-2.068
0,200.10938,66.9375,19.734375
4,64.76168,,
1,-33.915695,18.418444,
3,0,,
2,-0.229,-11.492,-1.494
0,188.3125,76.3125,7.453125
4,60.297264,,
1,-33.915695,18.418444,
3,0,,
2,3.371,-5.861,-2.336
0,187.90625,77.703125,5.984375
4,60.653736,,
1,-33.915695,18.418444,
3,0,,
2,4.099,-8.696,-0.574
0,188.57813,79.875,7.1875
4,69.180214,,
1,-33.915695,18.418444,
3,0,,
2,-1.723,-12.948,-5.516
0,184.5625,79.671875,3.109375
4,57.165672,,
1,-33.915695,18.418444,
3,0,,
2,1.647,-7.7,-0.536
0,183.15625,74.796875,1.125
4,69.007935,,
1,-33.915695,18.418444,
3,0,,
2,1.877,-11.301,-3.869
0,192.03125,72.8125,10.125
4,62.84114,,
1,-33.915695,18.418444,
3,0,,
2,-0.498,-8.657,-2.375
0,188.90625,79.609375,6.984375
4,59.039253,,
1,-33.915695,18.418444,
3,0,,
2,0.498,-10.036,-1.762
0,186.82813,71.15625,4.734375
4,59.266422,,
1,-33.915695,18.418444,
3,0,,
2,0.612,-9.423,-3.217
0,189.32813,70.734375,7.0625
4,60.55334,,
1,-33.915195,18.418566,
3,0,,
2,1.187,-9.692,-3.447
0,190.26563,74.515625,7.9375
4,59.496742,,
1,-33.915207,18.418468,
3,0,,
2,1.8,-10.036,-2.375
0,193.01563,71.0625,10.734375
4,69.48296,,
1,-33.915222,18.41841,
3,0,,
2,-1.264,-13.982,-3.217
0,198.625,70.703125,16.578125
4,60.739582,,
1,-33.915226,18.41838,
3,0,,
2,3.447,-7.163,-1.417
0,191.34375,72.59375,10.265625
4,65.18552,,
1,-33.915222,18.418367,
3,0,,
2,2.949,-7.853,-3.984
0,181.89063,81.46875,0.609375
4,66.0136,,
1,-33.915222,18.418358,
3,0,,
2,-3.217,-12.603,-5.133
0,179.42188,83.265625,-1.171875
4,60.137974,,
1,-33.915154,18.418425,
3,0,,
2,-3.102,-11.262,-0.881
0,179.71875,85.71875,-0.953125
4,58.21343,,
1,-33.9151,18.418488,
3,0,,
2,-0.191,-8.044,0.038
0,178.75,82.21875,-1.984375
4,60.46446,,
1,-33.915073,18.418518,
3,0,,
2,1.225,-7.546,-1.992
0,179.64063,73.953125,-1.5
4,60.604355,,
1,-33.915028,18.418573,
3,0,,
2,1.034,-9.883,-0.191
0,188.375,74.125,7.234375
4,64.0985,,
1,-33.915028,18.418573,
3,0,,
2,-3.217,-11.147,-3.256
0,184.92188,78.078125,3.640625
4,66.12173,,
1,-33.91497,18.41862,
3,0,,
2,0.114,-6.627,-4.022
0,182.46875,75.25,1.484375
4,60.359074,,
1,-33.914948,18.418633,
3,0,,
2,2.106,-6.704,-3.792
0,183.57813,81.484375,2.265625
4,70.381134,,
1,-33.91493,18.418642,
3,0,,
2,1.608,-11.301,-3.102
0,190.9375,68.125,10.234375
4,65.66783,,
1,-33.914906,18.418652,
3,0,,
2,-2.298,-11.262,-3.179
0,175.01563,65.71875,-5.796875
4,61.899384,,
1,-33.91489,18.418652,
3,0,,
2,0.574,-7.048,-0.574
0,180.6875,61.90625,-0.046875
4,75.08798,,
1,-33.914883,18.418652,
3,0,,
2,-0.842,-12.067,-3.141
0,200.67188,59.640625,19.203125
4,65.893616,,
1,-33.91487,18.41865,
3,0,,
2,2.375,-13.024,-6.129
0,200.25,60.59375,18.9375
4,68.60976,,
1,-33.91486,18.418644,
3,0,,
2,1.11,-10.803,-2.183
0,194.89063,68.34375,13.78125
4,67.26626,,
1,-33.914856,18.418636,
3,0,,
2,2.26,-5.746,-1.11
0,192.28125,69.640625,10.1875
4,70.49329,,
1,-33.914852,18.418625,
3,0,,
2,5.822,-6.627,-2.49
0,199.35938,69.953125,17.578125
4,70.70211,,
1,-33.914845,18.418615,
3,0,,
2,0.459,-11.301,-5.056
0,200.8125,70.515625,19.015625
4,68.82893,,
1,-33.914837,18.4186,
3,0,,
2,1.685,-15.821,-2.643
0,189.60938,82,7.96875
4,69.17767,,
1,-33.91483,18.418598,
3,0,,
2,3.026,-10.266,-0.383
0,186.15625,81.890625,5.78125
4,66.47236,,
1,-33.91482,18.418592,
3,0,,
2,2.298,-5.209,-0.536
0,189.14063,73.328125,8.890625
4,65.76065,,
1,-33.914814,18.418583,
3,0,,
2,1.264,-6.742,0.038
0,183.0625,74.4375,1.65625
4,71.131485,,
1,-33.91481,18.418566,
3,0,,
2,4.099,-9.5,0.268
0,201.04688,68.40625,19.4375
4,72.900475,,
1,-33.91481,18.418547,
3,0,,
2,-1.225,-12.795,-2.566
0,209.10938,60.109375,26.875
4,72.01105,,
1,-33.91481,18.418528,
3,0,,
2,-0.612,-15.898,-1.762
0,192.92188,71.125,11.453125
4,69.27494,,
1,-33.914806,18.418509,
3,0,,
2,3.524,-7.891,-0.689
0,195.79688,69.5625,14.5625
4,65.74555,,
1,-33.914814,18.418478,
3,0,,
2,2.758,-5.363,-2.796
4,67.31158,,
1,-33.914898,18.418327,
3,0,,
0,198.73438,72.375,17.234375
2,1.8,-12.68,0.421
0,198.57813,72.359375,17.1875
4,62.681274,,
1,-33.914967,18.41819,
3,0,,
2,3.256,-10.803,-0.536
0,197.09375,71.5625,15.390625
4,62.535217,,
1,-33.914974,18.418158,
3,0,,
2,4.175,-7.814,-1.532
0,185.875,83.921875,4.375
4,64.365776,,
1,-33.91497,18.418142,
3,0,,
2,2.834,-6.129,-0.306
0,189.09375,76.4375,7.5625
4,70.03726,,
1,-33.91497,18.418125,
3,0,,
2,0.919,-12.182,-1.149
4,68.62897,,
0,195.35938,67.28125,13.921875
1,-33.91497,18.418108,
3,0,,
2,-1.532,-10.917,-2.451
0,195.28125,67.859375,13.75
4,61.872456,,
1,-33.914967,18.41809,
3,0,,
2,1.34,-8.198,-0.804
0,192.85938,68.671875,11.28125
4,63.225517,,
1,-33.914967,18.418081,
3,0,,
2,3.907,-2.451,-1.838
0,193.03125,75.859375,11.65625
4,69.27607,,
1,-33.914955,18.418072,
3,0,,
2,3.179,-8.849,-8.504
0,195.15625,74.515625,13.90625
4,65.62678,,
2,2.681,-11.722,-2.681
3,0,,
1,-33.914936,18.418064,
0,193.85938,75.46875,12.59375
4,68.62419,,
1,-33.91493,18.418055,
3,0,,
2,1.455,-13.446,-2.873
0,191.125,78.078125,9.8125
4,65.13352,,
1,-33.914917,18.418047,
3,0,,
2,3.179,-12.258,-1.302
0,185.64063,75.984375,4.1875
4,64.1441,,
1,-33.914906,18.418037,
3,0,,
2,3.371,-11.109,-1.11
0,182.57813,78.21875,0.859375
4,64.564316,,
1,-33.914894,18.418032,
3,0,,
2,3.064,-5.248,-0.306
0,184.375,80.34375,2.84375
4,63.82304,,
1,-33.914886,18.418024,
2,2.873,-4.941,-0.536
3,0,,
0,186.79688,76.21875,5.15625
4,68.86171,,
3,0,,
2,1.379,-10.917,-2.528
1,-33.914875,18.418013,
0,191.90625,74.78125,10.5625
4,69.99212,,
1,-33.91486,18.418005,
3,0,,
2,-0.996,-11.262,-4.29
0,196.5625,68.515625,15.5625
4,68.69314,,
1,-33.914845,18.417997,
3,0,,
2,-1.57,-14.02,-5.018
0,205.35938,57.546875,23.203125
4,68.74351,,
1,-33.91483,18.417992,
3,0,,
2,-0.229,-15.323,-1.647
0,202.95313,58.703125,21.34375
4,65.611626,,
1,-33.914818,18.417988,
3,0,,
2,3.524,-11.454,-0.268
0,196.53125,62.640625,14.375
4,61.405365,,
1,-33.914803,18.41799,
3,0,,
2,4.482,-7.087,-0.957
0,193.23438,67.46875,11.796875
4,65.131035,,
1,-33.91479,18.417986,
3,0,,
2,4.099,-4.367,-1.838
4,64.25279,,
0,196.89063,68.328125,15.46875
1,-33.914772,18.417986,
3,0,,
2,2.949,-4.98,-4.673
0,196.60938,71.421875,14.953125
4,64.87902,,
1,-33.914757,18.41798,
3,0,,
2,1.915,-9.692,-7.7
0,199.51563,70.15625,17.953125
4,68.95289,,
1,-33.91474,18.417973,
3,0,,
2,0.268,-11.952,-3.217
0,198.625,70.703125,17.625
4,67.62545,,
1,-33.91473,18.417969,
3,0,,
2,1.57,-12.143,-1.187
0,199,72.09375,17.703125
4,62.13662,,
1,-33.914715,18.417963,
3,0,,
2,3.026,-11.109,-0.766
4,61.926258,,
1,-33.91472,18.417946,
3,0,,
2,2.681,-5.324,-0.919
0,185.51563,83.359375,4.125
0,186.53125,78.84375,5.625
4,64.32808,,
1,-33.914715,18.417942,
3,0,,
2,3.217,-6.972,-0.651
0,190.23438,77.953125,8.96875
4,72.82158,,
1,-33.914703,18.417938,
3,0,,
2,3.792,-11.952,-2.451
0,203.125,64.765625,21.25
4,70.27908,,
1,-33.914692,18.417933,
3,0,,
2,-2.719,-13.101,-3.715
0,202.34375,64.3125,20.578125
4,72.41116,,
1,-33.914684,18.417927,
3,0,,
2,-1.877,-16.434,-1.838
0,202.64063,59.5,20.84375
4,69.72525,,
1,-33.91467,18.41792,
3,0,,
2,0.957,-15.553,-0.842
0,202.92188,59.03125,20.890625
4,65.925865,,
1,-33.914654,18.417913,
3,0,,
2,4.099,-12.105,0.038
0,194.96875,67.28125,13.265625
4,63.041286,,
1,-33.914642,18.417912,
3,0,,
2,4.98,-5.861,-0.842
0,193.5,66.46875,11.90625
4,64.66662,,
1,-33.914627,18.417902,
3,0,,
2,4.52,-3.869,-0.459
0,197.98438,67.65625,16.375
4,66.8736,,
1,-33.91462,18.417898,
3,0,,
2,4.29,-3.256,-1.532
0,196.28125,71.9375,14.78125
4,66.8036,,
1,-33.914604,18.417889,
3,0,,
2,2.873,-7.125,-8.351
0,193.79688,71.015625,12.5
4,67.32751,,
1,-33.914593,18.417883,
3,0,,
2,2.221,-10.381,-3.754
0,192.57813,78.703125,11.15625
4,67.42454,,
1,-33.914577,18.41787,
3,0,,
2,2.834,-10.879,-1.992
0,194.53125,70.734375,12.90625
4,68.54695,,
1,-33.91456,18.417858,
3,0,,
2,2.26,-12.986,-3.026
0,190.53125,72.578125,9.265625
4,67.17384,,
1,-33.914543,18.41785,
3,0,,
2,2.068,-14.289,-3.141
0,185.90625,73.703125,4.796875
4,68.15825,,
1,-33.91453,18.417843,
3,0,,
2,2.49,-13.254,-2.49
0,181.42188,83.90625,-0.09375
4,73.56495,,
1,-33.914513,18.41784,
3,0,,
2,2.796,-9.96,0.306
0,183.14063,73.890625,0.890625
4,70.768906,,
1,-33.914505,18.417828,
3,0,,
2,3.064,-5.593,-0.421
4,66.59048,,
1,-33.914486,18.417826,
3,0,,
2,1.8,-7.202,-0.996
0,184.39063,78,2.921875
0,189.15625,76.296875,7.796875
4,66.569595,,
1,-33.914467,18.417814,
3,0,,
2,0.804,-8.389,-2.26
0,192.76563,74.578125,11.5625
4,70.59106,,
1,-33.91445,18.417809,
3,0,,
2,1.685,-11.645,-3.869
0,196.14063,70.9375,15.25
4,70.679184,,
1,-33.914436,18.417805,
3,0,,
2,-1.417,-13.446,-5.095
0,207.07813,57.046875,24.984375
4,70.231674,,
1,-33.91443,18.417795,
3,0,,
2,-1.685,-16.855,-2.451
0,209.84375,53.125,27.421875
4,68.44109,,
1,-33.914425,18.417784,
3,0,,
2,0.076,-16.281,-2.03
0,199.8125,59.34375,18.28125
4,65.3257,,
1,-33.91444,18.417759,
3,0,,
2,3.945,-5.861,-1.57
0,195.90625,65.90625,14.078125
4,74.07886,,
1,-33.91444,18.417742,
3,0,,
2,3.562,-4.673,-2.221
0,200.60938,66.453125,18.46875
4,69.603325,,
1,-33.91443,18.417734,
3,0,,
2,2.719,-6.665,-6.665
0,195.17188,72.484375,13.828125
4,71.185905,,
1,-33.91442,18.41773,
3,0,,
2,3.562,-9.998,-2.758
0,193.21875,71.359375,11.328125
4,67.742584,,
1,-33.914406,18.417727,
3,0,,
2,2.375,-12.143,-4.328
0,188.95313,75.71875,7.453125
4,66.513664,,
1,-33.91439,18.41772,
3,0,,
2,1.11,-13.024,-3.447
0,184.8125,74.765625,3.5625
4,68.21201,,
1,-33.914375,18.417719,
3,0,,
2,3.179,-11.301,-1.608
0,180.70313,75.09375,-0.9375
4,69.81515,,
1,-33.91436,18.417715,
3,0,,
2,2.911,-8.044,-1.034
0,181.28125,74.90625,-0.5
4,68.6924,,
1,-33.91435,18.417711,
3,0,,
2,2.03,-5.516,-1.187
0,186.0625,74.65625,4.28125
4,70.24826,,
1,-33.914333,18.417706,
3,0,,
2,1.608,-8.925,-1.762
0,191.95313,75.78125,10.015625
4,72.336716,,
1,-33.914318,18.417696,
3,0,,
2,-0.383,-11.339,-2.911
0,198.10938,70.59375,16.625
4,71.120476,,
1,-33.914307,18.417694,
3,0,,
2,-2.03,-10.688,-4.52
0,202.90625,65.140625,21.296875
4,71.30919,,
1,-33.914295,18.41769,
3,0,,
2,-1.838,-15.553,-3.486
4,70.85689,,
0,214.45313,48.34375,30.3125
1,-33.914288,18.417685,
3,0,,
2,2.26,-16.051,-0.842
0,206.59375,56.734375,24.375
4,71.47777,,
1,-33.914284,18.41768,
3,0,,
2,5.401,-8.772,-0.536
0,204.92188,57.453125,22.3125
4,66.153625,,
1,-33.914276,18.417677,
3,0,,
2,6.167,-6.397,-0.191
0,200.89063,59.90625,18.828125
4,69.264046,,
1,-33.914265,18.41767,
3,0,,
2,5.478,-3.639,-0.229
0,196.23438,63.3125,13.9375
4,72.42153,,
1,-33.914253,18.417665,
3,0,,
2,3.754,-4.099,-0.881
0,197.78125,65.984375,15.21875
4,73.849976,,
1,-33.914246,18.417664,
3,0,,
2,3.715,-7.087,-10.075
0,195.17188,72.34375,13.546875
4,69.81517,,
1,-33.914227,18.41766,
3,0,,
2,2.719,-10.036,-3.907
0,194.78125,73.796875,13.3125
4,71.62021,,
1,-33.91421,18.417654,
3,0,,
2,1.225,-12.756,-3.026
0,202.79688,68.640625,21.28125
4,70.12688,,
1,-33.9142,18.417643,
3,0,,
2,2.413,-14.672,-2.221
0,189.07813,77.40625,7.96875
4,65.52693,,
1,-33.914185,18.41763,
3,0,,
2,2.796,-11.607,-1.034
0,185.78125,74.84375,3.921875
4,60.620262,,
1,-33.914165,18.41761,
3,0,,
2,3.869,-6.933,-1.034
0,186.67188,73.0625,4.234375
4,61.69747,,
1,-33.914158,18.4176,
3,0,,
2,1.455,-4.099,-0.957
0,189.6875,76.859375,8.640625
4,65.240074,,
1,-33.91415,18.4176,
3,0,,
2,2.681,-6.32,-0.842
0,186.89063,79.15625,7.21875
4,67.55156,,
1,-33.91413,18.417625,
3,0,,
2,2.375,-5.631,0.344
0,191.8125,75.671875,9.609375
4,65.93638,,
1,-33.914112,18.417631,
3,0,,
2,1.187,-10.228,-1.685
0,192.875,68.921875,11.046875
4,69.073326,,
1,-33.914097,18.417631,
3,0,,
2,0.689,-12.067,-4.252
0,204.35938,61.78125,22.421875
4,70.870735,,
1,-33.914085,18.417625,
3,0,,
2,-1.953,-12.909,-5.363
0,210.03125,54.109375,26.859375
4,70.241776,,
1,-33.914078,18.417625,
3,0,,
2,-0.229,-14.518,-4.482
0,200.92188,60.90625,18.8125
4,66.50982,,
1,-33.914066,18.417622,
3,0,,
2,2.451,-9.615,-2.49
0,194.90625,68,12.265625
4,67.57243,,
1,-33.914055,18.41762,
3,0,,
2,4.52,-7.01,-0.459
0,199.65625,71.609375,16.828125
4,65.455124,,
1,-33.914047,18.417616,
3,0,,
2,2.145,-11.607,-2.681
0,193.39063,75.359375,11.265625
4,65.87621,,
1,-33.914032,18.417612,
3,0,,
2,3.179,-9.27,-2.221
0,187.14063,82.046875,4.84375
4,65.00708,,
1,-33.91402,18.417603,
3,0,,
2,1.608,-5.324,0
0,189.625,76.578125,8.4375
4,65.43455,,
1,-33.91401,18.417593,
3,0,,
2,1.915,-4.711,-0.268
0,192.70313,77.1875,11.625
4,70.04631,,
1,-33.913994,18.417597,
3,0,,
2,2.145,-7.202,-1.762
0,188.92188,80.53125,7.375
4,70.313515,,
1,-33.913975,18.417603,
2,2.719,-6.244,-1.685
3,0,,
0,189.4375,78.75,7.796875
4,68.464195,,
1,-33.913956,18.417603,
3,0,,
2,0.229,-9.423,-2.949
0,191.03125,79.296875,9.609375
4,70.54566,,
1,-33.913937,18.417603,
3,0,,
2,-0.229,-10.534,-0.191
0,192.42188,71.578125,10.953125
4,70.15583,,
1,-33.91392,18.417608,
3,0,,
2,0.038,-11.262,-1.149
0,199.0625,69.203125,17.328125
4,69.097755,,
1,-33.913902,18.417606,
3,0,,
2,-1.57,-12.756,-5.018
0,206.6875,58.046875,24.53125
4,70.86238,,
1,-33.91389,18.41759,
3,0,,
2,-1.417,-17.392,-1.532
0,204.48438,58.75,22.515625
4,64.551254,,
1,-33.9139,18.417551,
3,0,,
2,4.06,-7.7,-0.919
0,196.90625,65.8125,15.359375
4,64.2086,,
